representation,model,grouping,fold,group_level,bin,n,mean_pred,observed_rate
structured_has_desc,Logistic,SES_group,12,Low,4,458,0.4469,0.1048
structured_has_desc,Logistic,SES_group,12,Low,5,488,0.4995,0.168
structured_has_desc,Logistic,SES_group,12,Low,6,419,0.5496,0.1885
structured_has_desc,Logistic,SES_group,12,Low,7,448,0.6072,0.221
structured_has_desc,Logistic,SES_group,12,Low,8,441,0.6754,0.2608
structured_has_desc,Logistic,SES_group,12,Low,9,422,0.7805,0.3175
structured_has_desc,Logistic,SES_group,12,High,0,183,0.1816,0.0546
structured_has_desc,Logistic,SES_group,12,High,1,252,0.2766,0.0595
structured_has_desc,Logistic,SES_group,12,High,2,270,0.3416,0.0556
structured_has_desc,Logistic,SES_group,12,High,3,268,0.3964,0.097
structured_has_desc,Logistic,SES_group,12,High,4,260,0.4475,0.1462
structured_has_desc,Logistic,SES_group,12,High,5,249,0.4979,0.1245
structured_has_desc,Logistic,SES_group,12,High,6,271,0.5508,0.2103
structured_has_desc,Logistic,SES_group,12,High,7,313,0.6065,0.2364
structured_has_desc,Logistic,SES_group,12,High,8,260,0.6748,0.2731
structured_has_desc,Logistic,SES_group,12,High,9,282,0.7757,0.383
structured_has_desc,Logistic,BlackConcentration,12,Low,0,202,0.1779,0.0248
structured_has_desc,Logistic,BlackConcentration,12,Low,1,191,0.2723,0.0628
structured_has_desc,Logistic,BlackConcentration,12,Low,2,181,0.3425,0.0718
structured_has_desc,Logistic,BlackConcentration,12,Low,3,168,0.3942,0.0833
structured_has_desc,Logistic,BlackConcentration,12,Low,4,175,0.4491,0.1086
structured_has_desc,Logistic,BlackConcentration,12,Low,5,190,0.4998,0.1632
structured_has_desc,Logistic,BlackConcentration,12,Low,6,202,0.5503,0.198
structured_has_desc,Logistic,BlackConcentration,12,Low,7,155,0.6069,0.1871
structured_has_desc,Logistic,BlackConcentration,12,Low,8,177,0.6734,0.2768
structured_has_desc,Logistic,BlackConcentration,12,Low,9,151,0.7758,0.3444
structured_has_desc,Logistic,BlackConcentration,12,High,0,466,0.1767,0.03
structured_has_desc,Logistic,BlackConcentration,12,High,1,447,0.2764,0.0604
structured_has_desc,Logistic,BlackConcentration,12,High,2,463,0.3413,0.0583
structured_has_desc,Logistic,BlackConcentration,12,High,3,476,0.3973,0.1239
structured_has_desc,Logistic,BlackConcentration,12,High,4,508,0.4467,0.1378
structured_has_desc,Logistic,BlackConcentration,12,High,5,486,0.4989,0.1523
structured_has_desc,Logistic,BlackConcentration,12,High,6,507,0.5505,0.1893
structured_has_desc,Logistic,BlackConcentration,12,High,7,530,0.6072,0.2132
structured_has_desc,Logistic,BlackConcentration,12,High,8,497,0.6755,0.2958
structured_has_desc,Logistic,BlackConcentration,12,High,9,518,0.7781,0.3514
structured_has_desc,Logistic,SES_group,13,Low,0,675,0.1826,0.0341
structured_has_desc,Logistic,SES_group,13,Low,1,632,0.2777,0.0775
structured_has_desc,Logistic,SES_group,13,Low,2,584,0.3424,0.0702
structured_has_desc,Logistic,SES_group,13,Low,3,582,0.395,0.1134
structured_has_desc,Logistic,SES_group,13,Low,4,564,0.4453,0.1348
structured_has_desc,Logistic,SES_group,13,Low,5,527,0.495,0.1347
structured_has_desc,Logistic,SES_group,13,Low,6,529,0.5471,0.189
structured_has_desc,Logistic,SES_group,13,Low,7,580,0.603,0.2345
structured_has_desc,Logistic,SES_group,13,Low,8,508,0.6726,0.2539
structured_has_desc,Logistic,SES_group,13,Low,9,505,0.7751,0.2891
structured_has_desc,Logistic,SES_group,13,High,0,229,0.1844,0.0349
structured_has_desc,Logistic,SES_group,13,High,1,256,0.2797,0.0469
structured_has_desc,Logistic,SES_group,13,High,2,279,0.3427,0.1111
structured_has_desc,Logistic,SES_group,13,High,3,288,0.3962,0.0694
structured_has_desc,Logistic,SES_group,13,High,4,313,0.4458,0.1182
structured_has_desc,Logistic,SES_group,13,High,5,336,0.4957,0.1488
structured_has_desc,Logistic,SES_group,13,High,6,317,0.546,0.164
structured_has_desc,Logistic,SES_group,13,High,7,302,0.6053,0.2417
structured_has_desc,Logistic,SES_group,13,High,8,340,0.6721,0.2559
structured_has_desc,Logistic,SES_group,13,High,9,343,0.7826,0.3965
structured_has_desc,Logistic,BlackConcentration,13,Low,0,233,0.187,0.0343
structured_has_desc,Logistic,BlackConcentration,13,Low,1,237,0.2805,0.0717
structured_has_desc,Logistic,BlackConcentration,13,Low,2,243,0.342,0.0741
structured_has_desc,Logistic,BlackConcentration,13,Low,3,229,0.3964,0.1223
structured_has_desc,Logistic,BlackConcentration,13,Low,4,222,0.4456,0.0766
structured_has_desc,Logistic,BlackConcentration,13,Low,5,202,0.4947,0.1584
structured_has_desc,Logistic,BlackConcentration,13,Low,6,202,0.5489,0.1436
structured_has_desc,Logistic,BlackConcentration,13,Low,7,220,0.6035,0.2455
structured_has_desc,Logistic,BlackConcentration,13,Low,8,188,0.6694,0.2287
structured_has_desc,Logistic,BlackConcentration,13,Low,9,194,0.7732,0.3144
structured_has_desc,Logistic,BlackConcentration,13,High,0,562,0.1824,0.0356
structured_has_desc,Logistic,BlackConcentration,13,High,1,496,0.2788,0.0665
structured_has_desc,Logistic,BlackConcentration,13,High,2,538,0.3417,0.0818
structured_has_desc,Logistic,BlackConcentration,13,High,3,541,0.3953,0.0813
structured_has_desc,Logistic,BlackConcentration,13,High,4,536,0.4465,0.1567
structured_has_desc,Logistic,BlackConcentration,13,High,5,574,0.4948,0.1341
structured_has_desc,Logistic,BlackConcentration,13,High,6,586,0.5472,0.1826
structured_has_desc,Logistic,BlackConcentration,13,High,7,560,0.6041,0.225
structured_has_desc,Logistic,BlackConcentration,13,High,8,626,0.6726,0.278
structured_has_desc,Logistic,BlackConcentration,13,High,9,609,0.7795,0.3612
structured_has_desc,Logistic,SES_group,14,Low,0,785,0.1691,0.0217
structured_has_desc,Logistic,SES_group,14,Low,1,729,0.2608,0.0604
structured_has_desc,Logistic,SES_group,14,Low,2,715,0.3216,0.0895
structured_has_desc,Logistic,SES_group,14,Low,3,660,0.3738,0.1152
structured_has_desc,Logistic,SES_group,14,Low,4,629,0.4246,0.1161
structured_has_desc,Logistic,SES_group,14,Low,5,652,0.475,0.1212
structured_has_desc,Logistic,SES_group,14,Low,6,656,0.5276,0.1799
structured_has_desc,Logistic,SES_group,14,Low,7,641,0.5895,0.2402
structured_has_desc,Logistic,SES_group,14,Low,8,643,0.6604,0.283
structured_has_desc,Logistic,SES_group,14,Low,9,597,0.7668,0.2965
structured_has_desc,Logistic,SES_group,14,High,0,296,0.1731,0.0405
structured_has_desc,Logistic,SES_group,14,High,1,292,0.2618,0.0582
structured_has_desc,Logistic,SES_group,14,High,2,311,0.3222,0.0932
structured_has_desc,Logistic,SES_group,14,High,3,321,0.3737,0.0935
structured_has_desc,Logistic,SES_group,14,High,4,367,0.4231,0.0926
structured_has_desc,Logistic,SES_group,14,High,5,360,0.4737,0.1278
structured_has_desc,Logistic,SES_group,14,High,6,361,0.5279,0.1801
structured_has_desc,Logistic,SES_group,14,High,7,329,0.5889,0.1976
structured_has_desc,Logistic,SES_group,14,High,8,360,0.6629,0.2611
structured_has_desc,Logistic,SES_group,14,High,9,402,0.7659,0.3657
structured_has_desc,Logistic,BlackConcentration,14,Low,0,304,0.1731,0.023
structured_has_desc,Logistic,BlackConcentration,14,Low,1,286,0.261,0.0979
structured_has_desc,Logistic,BlackConcentration,14,Low,2,294,0.324,0.0714
structured_has_desc,Logistic,BlackConcentration,14,Low,3,276,0.3737,0.1232
structured_has_desc,Logistic,BlackConcentration,14,Low,4,273,0.4245,0.1245
structured_has_desc,Logistic,BlackConcentration,14,Low,5,270,0.4744,0.1704
structured_has_desc,Logistic,BlackConcentration,14,Low,6,253,0.5272,0.1581
structured_has_desc,Logistic,BlackConcentration,14,Low,7,258,0.5903,0.2132
structured_has_desc,Logistic,BlackConcentration,14,Low,8,237,0.6612,0.2658
structured_has_desc,Logistic,BlackConcentration,14,Low,9,233,0.7626,0.309
structured_has_desc,Logistic,BlackConcentration,14,High,0,607,0.1731,0.0461
structured_has_desc,Logistic,BlackConcentration,14,High,1,660,0.2607,0.0545
structured_has_desc,Logistic,BlackConcentration,14,High,2,658,0.3217,0.0851
structured_has_desc,Logistic,BlackConcentration,14,High,3,633,0.3746,0.1122
structured_has_desc,Logistic,BlackConcentration,14,High,4,646,0.4248,0.1022
structured_has_desc,Logistic,BlackConcentration,14,High,5,646,0.4743,0.1223
structured_has_desc,Logistic,BlackConcentration,14,High,6,673,0.5284,0.1917
structured_has_desc,Logistic,BlackConcentration,14,High,7,656,0.5889,0.2378
structured_has_desc,Logistic,BlackConcentration,14,High,8,661,0.6604,0.289
structured_has_desc,Logistic,BlackConcentration,14,High,9,730,0.7685,0.3315
structured_has_desc,XGBoost,SES_group,1,Low,0,60,0.065,0.0667
structured_has_desc,XGBoost,SES_group,1,Low,1,58,0.137,0.0517
structured_has_desc,XGBoost,SES_group,1,Low,2,55,0.2099,0.1091
structured_has_desc,XGBoost,SES_group,1,Low,3,53,0.2734,0.0943
structured_has_desc,XGBoost,SES_group,1,Low,4,49,0.3376,0.1633
structured_has_desc,XGBoost,SES_group,1,Low,5,40,0.4052,0.2
structured_has_desc,XGBoost,SES_group,1,Low,6,53,0.473,0.1698
structured_has_desc,XGBoost,SES_group,1,Low,7,43,0.536,0.186
structured_has_desc,XGBoost,SES_group,1,Low,8,53,0.6107,0.2075
structured_has_desc,XGBoost,SES_group,1,Low,9,51,0.7197,0.2745
structured_has_desc,XGBoost,SES_group,1,High,0,15,0.0601,0.0
structured_has_desc,XGBoost,SES_group,1,High,1,22,0.134,0.2273
structured_has_desc,XGBoost,SES_group,1,High,2,20,0.2119,0.05
structured_has_desc,XGBoost,SES_group,1,High,3,24,0.2801,0.0
structured_has_desc,XGBoost,SES_group,1,High,4,19,0.3471,0.0526
structured_has_desc,XGBoost,SES_group,1,High,5,22,0.4057,0.2273
structured_has_desc,XGBoost,SES_group,1,High,6,19,0.4664,0.1053
structured_has_desc,XGBoost,SES_group,1,High,7,26,0.535,0.1154
structured_has_desc,XGBoost,SES_group,1,High,8,21,0.6141,0.4762
structured_has_desc,XGBoost,SES_group,1,High,9,26,0.7496,0.3077
structured_has_desc,XGBoost,BlackConcentration,1,Low,0,16,0.0589,0.0
structured_has_desc,XGBoost,BlackConcentration,1,Low,1,19,0.1374,0.1053
structured_has_desc,XGBoost,BlackConcentration,1,Low,2,12,0.208,0.0833
structured_has_desc,XGBoost,BlackConcentration,1,Low,3,19,0.273,0.1579
structured_has_desc,XGBoost,BlackConcentration,1,Low,4,16,0.3394,0.125
structured_has_desc,XGBoost,BlackConcentration,1,Low,5,19,0.4013,0.2632
structured_has_desc,XGBoost,BlackConcentration,1,Low,6,19,0.4688,0.3158
structured_has_desc,XGBoost,BlackConcentration,1,Low,7,19,0.5355,0.2105
structured_has_desc,XGBoost,BlackConcentration,1,Low,8,19,0.6145,0.2632
structured_has_desc,XGBoost,BlackConcentration,1,Low,9,22,0.715,0.2273
structured_has_desc,XGBoost,BlackConcentration,1,High,0,49,0.0605,0.0
structured_has_desc,XGBoost,BlackConcentration,1,High,1,45,0.1341,0.0667
structured_has_desc,XGBoost,BlackConcentration,1,High,2,45,0.2143,0.0889
structured_has_desc,XGBoost,BlackConcentration,1,High,3,55,0.2774,0.1091
structured_has_desc,XGBoost,BlackConcentration,1,High,4,39,0.338,0.1538
structured_has_desc,XGBoost,BlackConcentration,1,High,5,42,0.4049,0.2143
structured_has_desc,XGBoost,BlackConcentration,1,High,6,39,0.464,0.1795
structured_has_desc,XGBoost,BlackConcentration,1,High,7,51,0.535,0.1569
structured_has_desc,XGBoost,BlackConcentration,1,High,8,49,0.6086,0.2653
structured_has_desc,XGBoost,BlackConcentration,1,High,9,46,0.732,0.2609
structured_has_desc,XGBoost,SES_group,2,Low,0,53,0.0368,0.0
structured_has_desc,XGBoost,SES_group,2,Low,1,54,0.0963,0.0185
structured_has_desc,XGBoost,SES_group,2,Low,2,61,0.1533,0.0492
structured_has_desc,XGBoost,SES_group,2,Low,3,67,0.2189,0.0299
structured_has_desc,XGBoost,SES_group,2,Low,4,56,0.2858,0.0893
structured_has_desc,XGBoost,SES_group,2,Low,5,57,0.3553,0.1228
structured_has_desc,XGBoost,SES_group,2,Low,6,57,0.4398,0.0877
structured_has_desc,XGBoost,SES_group,2,Low,7,56,0.5172,0.1786
structured_has_desc,XGBoost,SES_group,2,Low,8,55,0.5968,0.1818
structured_has_desc,XGBoost,SES_group,2,Low,9,45,0.7162,0.2
structured_has_desc,XGBoost,SES_group,2,High,0,26,0.0361,0.1154
structured_has_desc,XGBoost,SES_group,2,High,1,28,0.0944,0.1071
structured_has_desc,XGBoost,SES_group,2,High,2,21,0.1521,0.0952
structured_has_desc,XGBoost,SES_group,2,High,3,19,0.2143,0.1579
structured_has_desc,XGBoost,SES_group,2,High,4,30,0.2948,0.1
structured_has_desc,XGBoost,SES_group,2,High,5,22,0.3569,0.0455
structured_has_desc,XGBoost,SES_group,2,High,6,24,0.4389,0.25
structured_has_desc,XGBoost,SES_group,2,High,7,34,0.5159,0.1765
structured_has_desc,XGBoost,SES_group,2,High,8,24,0.5918,0.1667
structured_has_desc,XGBoost,SES_group,2,High,9,35,0.7298,0.2857
structured_has_desc,XGBoost,SES_group,3,Low,0,73,0.0816,0.0137
structured_has_desc,XGBoost,SES_group,3,Low,1,66,0.1595,0.0
structured_has_desc,XGBoost,SES_group,3,Low,2,70,0.2236,0.0
structured_has_desc,XGBoost,SES_group,3,Low,3,68,0.2955,0.0735
structured_has_desc,XGBoost,SES_group,3,Low,4,55,0.366,0.1818
structured_has_desc,XGBoost,SES_group,3,Low,5,60,0.4333,0.05
structured_has_desc,XGBoost,SES_group,3,Low,6,57,0.5001,0.1404
structured_has_desc,XGBoost,SES_group,3,Low,7,49,0.5641,0.102
structured_has_desc,XGBoost,SES_group,3,Low,8,50,0.6315,0.2
structured_has_desc,XGBoost,SES_group,3,Low,9,58,0.7408,0.3793
structured_has_desc,XGBoost,SES_group,3,High,0,22,0.0792,0.1364
structured_has_desc,XGBoost,SES_group,3,High,1,27,0.1597,0.037
structured_has_desc,XGBoost,SES_group,3,High,2,21,0.2203,0.1905
structured_has_desc,XGBoost,SES_group,3,High,3,21,0.291,0.0952
structured_has_desc,XGBoost,SES_group,3,High,4,33,0.3671,0.1818
structured_has_desc,XGBoost,SES_group,3,High,5,33,0.4324,0.1515
structured_has_desc,XGBoost,SES_group,3,High,6,27,0.5071,0.2222
structured_has_desc,XGBoost,SES_group,3,High,7,34,0.5679,0.2059
structured_has_desc,XGBoost,SES_group,3,High,8,43,0.6321,0.3023
structured_has_desc,XGBoost,SES_group,3,High,9,31,0.7579,0.3548
structured_has_desc,XGBoost,SES_group,4,Low,0,88,0.0783,0.0114
structured_has_desc,XGBoost,SES_group,4,Low,1,81,0.1628,0.0247
structured_has_desc,XGBoost,SES_group,4,Low,2,83,0.2436,0.1325
structured_has_desc,XGBoost,SES_group,4,Low,3,93,0.3212,0.1505
structured_has_desc,XGBoost,SES_group,4,Low,4,81,0.3857,0.1358
structured_has_desc,XGBoost,SES_group,4,Low,5,81,0.4493,0.1481
structured_has_desc,XGBoost,SES_group,4,Low,6,83,0.5052,0.2289
structured_has_desc,XGBoost,SES_group,4,Low,7,79,0.5691,0.1646
structured_has_desc,XGBoost,SES_group,4,Low,8,75,0.6435,0.1733
structured_has_desc,XGBoost,SES_group,4,Low,9,70,0.7336,0.2
structured_has_desc,XGBoost,SES_group,4,High,0,41,0.0813,0.0
structured_has_desc,XGBoost,SES_group,4,High,1,37,0.164,0.0541
structured_has_desc,XGBoost,SES_group,4,High,2,41,0.2416,0.0488
structured_has_desc,XGBoost,SES_group,4,High,3,40,0.321,0.0
structured_has_desc,XGBoost,SES_group,4,High,4,33,0.3801,0.1212
structured_has_desc,XGBoost,SES_group,4,High,5,42,0.4518,0.0952
structured_has_desc,XGBoost,SES_group,4,High,6,44,0.5147,0.2273
structured_has_desc,XGBoost,SES_group,4,High,7,36,0.5721,0.2222
structured_has_desc,XGBoost,SES_group,4,High,8,44,0.6428,0.3182
structured_has_desc,XGBoost,SES_group,4,High,9,39,0.7415,0.3077
structured_has_desc,XGBoost,BlackConcentration,4,Low,0,25,0.0733,0.0
structured_has_desc,XGBoost,BlackConcentration,4,Low,1,21,0.1681,0.1429
structured_has_desc,XGBoost,BlackConcentration,4,Low,2,15,0.2489,0.0
structured_has_desc,XGBoost,BlackConcentration,4,Low,3,27,0.3208,0.1481
structured_has_desc,XGBoost,BlackConcentration,4,Low,4,28,0.3818,0.1786
structured_has_desc,XGBoost,BlackConcentration,4,Low,5,24,0.4559,0.125
structured_has_desc,XGBoost,BlackConcentration,4,Low,6,29,0.5062,0.2759
structured_has_desc,XGBoost,BlackConcentration,4,Low,7,24,0.565,0.0833
structured_has_desc,XGBoost,BlackConcentration,4,Low,8,27,0.6441,0.2593
structured_has_desc,XGBoost,BlackConcentration,4,Low,9,29,0.7393,0.2414
structured_has_desc,XGBoost,BlackConcentration,4,High,0,84,0.082,0.0357
structured_has_desc,XGBoost,BlackConcentration,4,High,1,84,0.1652,0.0595
structured_has_desc,XGBoost,BlackConcentration,4,High,2,93,0.2446,0.1075
structured_has_desc,XGBoost,BlackConcentration,4,High,3,88,0.3208,0.1023
structured_has_desc,XGBoost,BlackConcentration,4,High,4,76,0.3836,0.1184
structured_has_desc,XGBoost,BlackConcentration,4,High,5,82,0.4492,0.1341
structured_has_desc,XGBoost,BlackConcentration,4,High,6,80,0.5117,0.2125
structured_has_desc,XGBoost,BlackConcentration,4,High,7,91,0.5726,0.2308
structured_has_desc,XGBoost,BlackConcentration,4,High,8,76,0.6439,0.1711
structured_has_desc,XGBoost,BlackConcentration,4,High,9,87,0.7381,0.3333
structured_has_desc,XGBoost,SES_group,5,Low,0,102,0.086,0.0294
structured_has_desc,XGBoost,SES_group,5,Low,1,93,0.1731,0.043
structured_has_desc,XGBoost,SES_group,5,Low,2,102,0.2571,0.1373
structured_has_desc,XGBoost,SES_group,5,Low,3,83,0.3237,0.0361
structured_has_desc,XGBoost,SES_group,5,Low,4,94,0.3775,0.1383
structured_has_desc,XGBoost,SES_group,5,Low,5,83,0.4359,0.1446
structured_has_desc,XGBoost,SES_group,5,Low,6,90,0.4964,0.0778
structured_has_desc,XGBoost,SES_group,5,Low,7,96,0.5604,0.2604
structured_has_desc,XGBoost,SES_group,5,Low,8,94,0.6318,0.2447
structured_has_desc,XGBoost,SES_group,5,Low,9,73,0.7299,0.411
structured_has_desc,XGBoost,SES_group,5,High,0,28,0.0852,0.0
structured_has_desc,XGBoost,SES_group,5,High,1,38,0.1755,0.0263
structured_has_desc,XGBoost,SES_group,5,High,2,39,0.2615,0.1026
structured_has_desc,XGBoost,SES_group,5,High,3,48,0.326,0.0833
structured_has_desc,XGBoost,SES_group,5,High,4,43,0.3821,0.0698
structured_has_desc,XGBoost,SES_group,5,High,5,37,0.4389,0.1622
structured_has_desc,XGBoost,SES_group,5,High,6,47,0.4971,0.2128
structured_has_desc,XGBoost,SES_group,5,High,7,37,0.5635,0.0541
structured_has_desc,XGBoost,SES_group,5,High,8,48,0.6387,0.25
structured_has_desc,XGBoost,SES_group,5,High,9,65,0.7427,0.3231
structured_has_desc,XGBoost,BlackConcentration,5,Low,0,34,0.0873,0.0294
structured_has_desc,XGBoost,BlackConcentration,5,Low,1,28,0.1789,0.0714
structured_has_desc,XGBoost,BlackConcentration,5,Low,2,30,0.2591,0.1667
structured_has_desc,XGBoost,BlackConcentration,5,Low,3,30,0.3221,0.0
structured_has_desc,XGBoost,BlackConcentration,5,Low,4,36,0.3791,0.0833
structured_has_desc,XGBoost,BlackConcentration,5,Low,5,21,0.4425,0.0952
structured_has_desc,XGBoost,BlackConcentration,5,Low,6,23,0.4975,0.0
structured_has_desc,XGBoost,BlackConcentration,5,Low,7,26,0.5564,0.3077
structured_has_desc,XGBoost,BlackConcentration,5,Low,8,35,0.6306,0.2
structured_has_desc,XGBoost,BlackConcentration,5,Low,9,30,0.733,0.4667
structured_has_desc,XGBoost,BlackConcentration,5,High,0,88,0.0831,0.0
structured_has_desc,XGBoost,BlackConcentration,5,High,1,95,0.1715,0.0316
structured_has_desc,XGBoost,BlackConcentration,5,High,2,105,0.2585,0.0762
structured_has_desc,XGBoost,BlackConcentration,5,High,3,84,0.3243,0.0595
structured_has_desc,XGBoost,BlackConcentration,5,High,4,86,0.379,0.1279
structured_has_desc,XGBoost,BlackConcentration,5,High,5,92,0.4362,0.1522
structured_has_desc,XGBoost,BlackConcentration,5,High,6,83,0.496,0.1446
structured_has_desc,XGBoost,BlackConcentration,5,High,7,96,0.5598,0.1771
structured_has_desc,XGBoost,BlackConcentration,5,High,8,89,0.6326,0.2472
structured_has_desc,XGBoost,BlackConcentration,5,High,9,91,0.7323,0.4505
structured_has_desc,XGBoost,SES_group,6,Low,0,111,0.1537,0.036
structured_has_desc,XGBoost,SES_group,6,Low,1,99,0.2732,0.0808
structured_has_desc,XGBoost,SES_group,6,Low,2,99,0.3436,0.1313
structured_has_desc,XGBoost,SES_group,6,Low,3,100,0.3997,0.08
structured_has_desc,XGBoost,SES_group,6,Low,4,89,0.4531,0.1011
structured_has_desc,XGBoost,SES_group,6,Low,5,88,0.5099,0.1364
structured_has_desc,XGBoost,SES_group,6,Low,6,100,0.5733,0.21
structured_has_desc,XGBoost,SES_group,6,Low,7,97,0.6302,0.299
structured_has_desc,XGBoost,SES_group,6,Low,8,96,0.6916,0.3542
structured_has_desc,XGBoost,SES_group,6,Low,9,80,0.7673,0.45
